# Source: https://openaq.org/#/countries/IN?_k=lp8nnq
# EPA AirNow DOS
# http://airnow.gov/index.cfm?action=airnow.global_summary
location,parameter,utc,year,month,day,hour,value,unit,duration,qcname
US Diplomatic Post: New Delhi,pm25,8/6/2016 12:30:00,2016,8,6,12,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/6/2016 13:30:00,2016,8,6,13,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/6/2016 14:30:00,2016,8,6,14,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/6/2016 15:30:00,2016,8,6,15,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/6/2016 16:30:00,2016,8,6,16,40,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/6/2016 17:30:00,2016,8,6,17,61,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/6/2016 18:30:00,2016,8,6,18,55,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/6/2016 19:30:00,2016,8,6,19,74,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/6/2016 20:30:00,2016,8,6,20,41,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/6/2016 21:30:00,2016,8,6,21,33,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/6/2016 22:30:00,2016,8,6,22,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/6/2016 23:30:00,2016,8,6,23,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 0:30:00,2016,8,7,0,32,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 1:30:00,2016,8,7,1,36,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 2:30:00,2016,8,7,2,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 3:30:00,2016,8,7,3,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 4:30:00,2016,8,7,4,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 5:30:00,2016,8,7,5,17,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 6:30:00,2016,8,7,6,17,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 7:30:00,2016,8,7,7,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 8:30:00,2016,8,7,8,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 9:30:00,2016,8,7,9,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 10:30:00,2016,8,7,10,12,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 11:30:00,2016,8,7,11,15,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 12:30:00,2016,8,7,12,20,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 13:30:00,2016,8,7,13,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 14:30:00,2016,8,7,14,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 15:30:00,2016,8,7,15,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 16:30:00,2016,8,7,16,28,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 17:30:00,2016,8,7,17,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 18:30:00,2016,8,7,18,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 19:30:00,2016,8,7,19,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 20:30:00,2016,8,7,20,32,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 21:30:00,2016,8,7,21,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 22:30:00,2016,8,7,22,34,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/7/2016 23:30:00,2016,8,7,23,34,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 0:30:00,2016,8,8,0,32,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 1:30:00,2016,8,8,1,33,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 2:30:00,2016,8,8,2,38,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 3:30:00,2016,8,8,3,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 4:30:00,2016,8,8,4,15,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 5:30:00,2016,8,8,5,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 6:30:00,2016,8,8,6,18,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 7:30:00,2016,8,8,7,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 8:30:00,2016,8,8,8,28,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 9:30:00,2016,8,8,9,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 10:30:00,2016,8,8,10,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 11:30:00,2016,8,8,11,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 12:30:00,2016,8,8,12,21,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 13:30:00,2016,8,8,13,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 14:30:00,2016,8,8,14,16,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 15:30:00,2016,8,8,15,16,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 16:30:00,2016,8,8,16,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 17:30:00,2016,8,8,17,13,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 18:30:00,2016,8,8,18,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 19:30:00,2016,8,8,19,18,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 20:30:00,2016,8,8,20,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 21:30:00,2016,8,8,21,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 22:30:00,2016,8,8,22,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/8/2016 23:30:00,2016,8,8,23,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 0:30:00,2016,8,9,0,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 1:30:00,2016,8,9,1,21,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 2:30:00,2016,8,9,2,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 3:30:00,2016,8,9,3,43,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 4:30:00,2016,8,9,4,36,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 5:30:00,2016,8,9,5,36,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 6:30:00,2016,8,9,6,36,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 7:30:00,2016,8,9,7,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 8:30:00,2016,8,9,8,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 9:30:00,2016,8,9,9,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 10:30:00,2016,8,9,10,12,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 11:30:00,2016,8,9,11,12,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 12:30:00,2016,8,9,12,13,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 13:30:00,2016,8,9,13,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 14:30:00,2016,8,9,14,37,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 15:30:00,2016,8,9,15,32,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 16:30:00,2016,8,9,16,40,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 17:30:00,2016,8,9,17,42,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 18:30:00,2016,8,9,18,32,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 19:30:00,2016,8,9,19,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 20:30:00,2016,8,9,20,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 21:30:00,2016,8,9,21,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 22:30:00,2016,8,9,22,34,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/9/2016 23:30:00,2016,8,9,23,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 0:30:00,2016,8,10,0,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 1:30:00,2016,8,10,1,32,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 2:30:00,2016,8,10,2,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 3:30:00,2016,8,10,3,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 4:30:00,2016,8,10,4,20,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 5:30:00,2016,8,10,5,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 6:30:00,2016,8,10,6,20,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 7:30:00,2016,8,10,7,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 8:30:00,2016,8,10,8,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 9:30:00,2016,8,10,9,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 10:30:00,2016,8,10,10,16,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 11:30:00,2016,8,10,11,14,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 12:30:00,2016,8,10,12,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 13:30:00,2016,8,10,13,9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 14:30:00,2016,8,10,14,21,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 15:30:00,2016,8,10,15,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 16:30:00,2016,8,10,16,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 17:30:00,2016,8,10,17,18,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 18:30:00,2016,8,10,18,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 19:30:00,2016,8,10,19,10,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 20:30:00,2016,8,10,20,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 21:30:00,2016,8,10,21,21,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 22:30:00,2016,8,10,22,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/10/2016 23:30:00,2016,8,10,23,20,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 0:30:00,2016,8,11,0,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 1:30:00,2016,8,11,1,11,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 2:30:00,2016,8,11,2,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 3:30:00,2016,8,11,3,20,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 4:30:00,2016,8,11,4,17,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 5:30:00,2016,8,11,5,17,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 6:30:00,2016,8,11,6,18,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 7:30:00,2016,8,11,7,37,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 8:30:00,2016,8,11,8,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 9:30:00,2016,8,11,9,21,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 10:30:00,2016,8,11,10,17,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 11:30:00,2016,8,11,11,7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 12:30:00,2016,8,11,12,13,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 13:30:00,2016,8,11,13,10,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 14:30:00,2016,8,11,14,21,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 15:30:00,2016,8,11,15,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 16:30:00,2016,8,11,16,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 17:30:00,2016,8,11,17,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 18:30:00,2016,8,11,18,11,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 19:30:00,2016,8,11,19,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 20:30:00,2016,8,11,20,14,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 21:30:00,2016,8,11,21,18,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 22:30:00,2016,8,11,22,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/11/2016 23:30:00,2016,8,11,23,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 0:30:00,2016,8,12,0,46,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 1:30:00,2016,8,12,1,41,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 2:30:00,2016,8,12,2,37,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 3:30:00,2016,8,12,3,45,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 4:30:00,2016,8,12,4,48,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 5:30:00,2016,8,12,5,53,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 6:30:00,2016,8,12,6,66,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 7:30:00,2016,8,12,7,35,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 8:30:00,2016,8,12,8,43,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 9:30:00,2016,8,12,9,49,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 10:30:00,2016,8,12,10,28,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 11:30:00,2016,8,12,11,30,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 12:30:00,2016,8,12,12,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 13:30:00,2016,8,12,13,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 14:30:00,2016,8,12,14,38,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 15:30:00,2016,8,12,15,42,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 16:30:00,2016,8,12,16,44,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 17:30:00,2016,8,12,17,55,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 18:30:00,2016,8,12,18,32,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 19:30:00,2016,8,12,19,28,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 20:30:00,2016,8,12,20,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 21:30:00,2016,8,12,21,18,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 22:30:00,2016,8,12,22,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/12/2016 23:30:00,2016,8,12,23,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 0:30:00,2016,8,13,0,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 1:30:00,2016,8,13,1,37,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 2:30:00,2016,8,13,2,46,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 3:30:00,2016,8,13,3,66,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 4:30:00,2016,8,13,4,54,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 5:30:00,2016,8,13,5,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 6:30:00,2016,8,13,6,28,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 7:30:00,2016,8,13,7,47,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 8:30:00,2016,8,13,8,40,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 9:30:00,2016,8,13,9,51,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 10:30:00,2016,8,13,10,51,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 11:30:00,2016,8,13,11,44,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 12:30:00,2016,8,13,12,35,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 13:30:00,2016,8,13,13,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 14:30:00,2016,8,13,14,40,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 15:30:00,2016,8,13,15,41,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 16:30:00,2016,8,13,16,45,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 17:30:00,2016,8,13,17,54,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 18:30:00,2016,8,13,18,67,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 19:30:00,2016,8,13,19,49,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 20:30:00,2016,8,13,20,58,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 21:30:00,2016,8,13,21,56,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 22:30:00,2016,8,13,22,45,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/13/2016 23:30:00,2016,8,13,23,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 0:30:00,2016,8,14,0,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 1:30:00,2016,8,14,1,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 2:30:00,2016,8,14,2,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 3:30:00,2016,8,14,3,16,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 4:30:00,2016,8,14,4,16,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 5:30:00,2016,8,14,5,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 6:30:00,2016,8,14,6,35,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 7:30:00,2016,8,14,7,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 8:30:00,2016,8,14,8,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 9:30:00,2016,8,14,9,33,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 10:30:00,2016,8,14,10,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 11:30:00,2016,8,14,11,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 12:30:00,2016,8,14,12,16,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 13:30:00,2016,8,14,13,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 14:30:00,2016,8,14,14,28,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 15:30:00,2016,8,14,15,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 16:30:00,2016,8,14,16,51,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 17:30:00,2016,8,14,17,36,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 18:30:00,2016,8,14,18,41,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 19:30:00,2016,8,14,19,39,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 20:30:00,2016,8,14,20,42,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 21:30:00,2016,8,14,21,44,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 22:30:00,2016,8,14,22,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/14/2016 23:30:00,2016,8,14,23,19,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 0:30:00,2016,8,15,0,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 1:30:00,2016,8,15,1,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 2:30:00,2016,8,15,2,20,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 3:30:00,2016,8,15,3,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 4:30:00,2016,8,15,4,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 5:30:00,2016,8,15,5,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 6:30:00,2016,8,15,6,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 7:30:00,2016,8,15,7,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 8:30:00,2016,8,15,8,286,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 9:30:00,2016,8,15,9,32,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 10:30:00,2016,8,15,10,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 11:30:00,2016,8,15,11,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 12:30:00,2016,8,15,12,30,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 13:30:00,2016,8,15,13,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 14:30:00,2016,8,15,14,32,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 15:30:00,2016,8,15,15,34,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 16:30:00,2016,8,15,16,47,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 17:30:00,2016,8,15,17,33,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 18:30:00,2016,8,15,18,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 19:30:00,2016,8,15,19,21,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 20:30:00,2016,8,15,20,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 21:30:00,2016,8,15,21,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 22:30:00,2016,8,15,22,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/15/2016 23:30:00,2016,8,15,23,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 0:30:00,2016,8,16,0,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 1:30:00,2016,8,16,1,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 2:30:00,2016,8,16,2,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 3:30:00,2016,8,16,3,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 4:30:00,2016,8,16,4,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 5:30:00,2016,8,16,5,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 6:30:00,2016,8,16,6,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 7:30:00,2016,8,16,7,39,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 8:30:00,2016,8,16,8,44,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 9:30:00,2016,8,16,9,36,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 10:30:00,2016,8,16,10,28,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 11:30:00,2016,8,16,11,32,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 12:30:00,2016,8,16,12,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 13:30:00,2016,8,16,13,35,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 14:30:00,2016,8,16,14,33,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 15:30:00,2016,8,16,15,35,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 16:30:00,2016,8,16,16,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 17:30:00,2016,8,16,17,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 18:30:00,2016,8,16,18,28,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 19:30:00,2016,8,16,19,28,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 20:30:00,2016,8,16,20,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 21:30:00,2016,8,16,21,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 22:30:00,2016,8,16,22,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/16/2016 23:30:00,2016,8,16,23,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 0:30:00,2016,8,17,0,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 1:30:00,2016,8,17,1,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 2:30:00,2016,8,17,2,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 3:30:00,2016,8,17,3,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 4:30:00,2016,8,17,4,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 5:30:00,2016,8,17,5,38,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 6:30:00,2016,8,17,6,37,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 7:30:00,2016,8,17,7,37,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 8:30:00,2016,8,17,8,48,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 9:30:00,2016,8,17,9,42,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 10:30:00,2016,8,17,10,44,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 11:30:00,2016,8,17,11,65,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 12:30:00,2016,8,17,12,68,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 13:30:00,2016,8,17,13,63,µg/m³,,
US Diplomatic Post: New Delhi,pm25,8/17/2016 14:30:00,2016,8,17,14,69,µg/m³,,
